id,brand,title,description,price,pricecurrency,spectablecontent,cluster_id
47504703,,EPSON Ink T5806 Light Magenta mustekasetti,"Epson UltraChrome K3 Ink Yhteensopivuus: Epson Stylus Pro 3800, Pro 3800 Graphics, Pro 3800 Professional Edition, Pro 3880, Pro 3880 Mirage Edition, Pro 3880 Signature Worthy Edition...",64.00,EUR,,883707.0
96975145,Corsair,"Corsair Hydro Series H55, Compatible With Intel (Lga115x, Lga1366, Lga 2011) And Amd (Am2, Am3, F Mx), 120mm Radiator",Hydro Series™ H55 Quiet CPU CoolerThe Easy Intel CPU Performance UpgradeYour PC will run cooler a...,112.0,AUD,,1679067.0
41790027,,"Intel Core i5-10500 LGA1200 10th Gen Box Processor / Core : 6 / Thread : 12 / Base Clock 3.1GHz, Max Clock 4.5GHz / 12MB Cache / TDP : 65W (Warranty 3years with Intel SG)",Warranty : 3 Years with Intel,335.00,SGD,,1706093.0
98401407,SanDisk,SanDisk Ultra Dual Drive 32GB Type-CTM USB SDDDC2-032G-G46,SanDisk Ultra Dual Drive 32GB Type-CTM USB SDDDC2-032G-G46,11.99,EUR,,1176692.0
89116939,Avid,Avid Avid G2 CleanSweep Rotor 160mm,The G2 CleanSweep design helps keep dirt and grime from mucking up your ride.,52.99,CAD,,3827744.0
92199912,,Cisco WS-C3850-48P-S Catalyst 3850 48x GE PoE+ RJ-45 IP Base Switch,"This Cisco WS-C3850-48P-S Catalyst 3850 48x Gigabit Ethernet PoE+ IP Base Switch is seller refurbished, tested, working, and sold with warranty. NetworkTigers can overnight this Cisco WS-C3850-48P-S C",1064.99,USD,,1290026.0
35320916,,Pen USB OTG Sandisk Ultra Dual Drive m3.0 - 16GB,,1.199E1,EUR,,302125.0
54595406,,Jabra Biz 2300 USB Duo Headset,"The Jabra Biz 2300 USB Duo is a two eared (Binaural) USB headset for your PC, Mac And softphone. The 2300 USB Duo will benefit both Unified communication and Microsoft Lync users with its best in clas",90,GBP,,666306.0
33538650,,ASUS Phoenix Geforce GTX1660 Super OC 6GB PCI-Expressx16 Graphics Card (PH-GTX1660S-06G) (Warranty 3years with Local Distributor),Warranty : 3 Years with Local Distributor - Avertek,378.00,SGD,,137125.0
14666357,SanDisk,SanDisk Extreme Pro CF 32GB 160MB/s SDCFXPS-032G-X46,SanDisk Extreme Pro CF 32GB 160MB/s SDCFXPS-032G-X46,60.99,EUR,,2973998.0
65687036,Crucial,Crucial® BX500 120GB 3D NAND SATA 2.5-inch SSD,,95.00,AED,,744155.0
52196594,,RATON LOGITECH M705 LASER WIRELESS,MOUSE RATON LOGITECH M705 LASER WIRELESS SILVER,35.8039,EUR,,169949.0
48061329,,TWIST LOCK HEAVY DUTY SUCTION CUP WITH DIAMOND PLATE ACCESSORY (BASE),,27.68,EUR,,3553607.0
96435212,Park Tool,Park Tool Chain Checker CC-2,,29.99,USD,,3865669.0
57322751,Ubiquiti Networks,Ubiquiti Networks UniFi G3 Series HD Security Camera,UniFi G3 Series HD Security Camera; Indoor/Outdoor; 1080p Resolution; Ethernet Connectivity; PoE Powered. The UniFi video camera is designed for use indoors or outdoors under an overhang. The camera h,159.99,USD,,192122.0
96291101,,Fujifilm XF 50mm F2 R WR Black,,369.00,CHF,,1057779.0
38494876,,"Remo Coated Pinstripe Batter Drumhead 14\""",Attention! Watch this item to be notified when:- the price of this item drops by 10% or more- another user makes an offer on this item- if the item is ever re-listedDescription:The Pinstripe® Coated f,2.199E1,USD,,545939.0
26824090,Maxxis,Maxxis Maxxis Ardent Race Tire 27.5,,83.74,USD,,723957.0
84889691,HIKVISION,HIKVISION DS-7608NI-I2/8P,"DescriptionDownloadsHIKVISIONDS-7608NI-I2/8P is a modern IP network video recorder capable of monitoring, recording and playing back images from 8 IP cameras of megapixel resolutions, up to 12 MP. Thi",373.99,USD,,637799.0
48169914,,"Apple AirPods Pro, Kopfhrer - EU",,,,,1563974.0
83726742,,Hikvision NVR - Value Series (PoE) DS-7608NI-I2/8P,Hikvision,574.00,USD,,637799.0
25200950,,Wireless Charging Case for AirPods,"With the Wireless Charging Case, charging is as simple as placing your AirPods in the case and laying it on a compatible charging pad. The LED indicator on the front of the case lets you know that you",79,USD,,1291341.0
72058257,EOS R,RF 50mm f/1.2L USM,Incredibly crisp portrait lens for EOS R cameras delivering unparalleled optical performance in a standard focal length with f/1.2 lens brightness,,,,253102.0
65827720,,"Sram Nx Eagle, Trigger Shifter, Speed: 12, Combination: Matchmaker X, Black",* Eagle™ Technology creates a smoother and more precise shifting system with exceptional reliability.* Compatible with Matchmaker™ X clamp,42.00,USD,,1130755.0
88722530,,"iiyama LH4282SB-B1 signage display 106.4 cm (41.9\"") LED Full HD Black","iiyama LH4282SB-B1. Display diagonal: 106.4 cm (41.9\""), Display type: LED, Display resolution: 1920 x 1080 pixels. RMS rated power: 20 W. Product colour: Black, Placement supported: Indoor, Orientati",9999999,GBP,,2217146.0
40886103,Apple,Apple Apple MacBook Charger 60W MagSafe 2 Power Adapter - A1435 (MD565LL/A),MacBook Pro Retina 13-inch (Late 2012 to Early 2015) MacBook Air 11-inch (Mid 2012 to Early 2015) MacBook Air 13-inch (Mid 2012 to 2017),59.99,USD,,609482.0
44051779,,Nikon Z 24-70mm f4 S Lens,"The Nikon Z 24-70mm S-Line lens features one aspherical ED glass, one ED glass and three aspherical lens elements and achieves outstanding optical performance which maximizes the potential of high-meg",899.00,GBP,,1520704.0
57701483,,i.Pet Cat Tree 126cm Trees Scratching Post Scratcher Tower Condo House Furniture Wood,Free Shipping,113.99,AUD,,3005661.0
13750159,New Era,Casquette New Era 940 League Basic Neyyan 9 Forty - Ref. 10745455,,17,EUR,,1966090.0
98749719,,TISSOT Everytime Medium Damenuhr bicolor,,270,EUR,,59874.0
57765660,,Park Tool Chain Tool CT-5 Compact,,19.99,USD,,732187.0
38034518,,JABRA Evolve 75 Stereo Bluetooth Headset Link 370 USB,"The Jabra Evolve 75 is a wireless headset with superior Active Noise Cancellation and integrated busylight to enhance your productivity. It comes with a Link 370 USB adapter, so you can use it with yo",3988.00,ZAR,,70278.0
77262877,,"PLACA MÃE ASUS TUF GAMING X570-PLUS, AMD AM4, CHIPSET X570, ATX, DDR4 - 90MB1180-M0EAY0",Características:Marca: AsusModelo: TUF GAMING X570-PLUSEspecificações:Processador:AMD AM4 Socket 2nd and 1st Gen AMD Ryzen™ with Radeon™ Vega Graphics/AMD Ryzen™ 2nd Generation/3rd Gen AMD Ryzen™ Proc,1140.00,BRL,,617064.0
65306765,MSI,MSI VGA AMD Radeon™ RX 570 ARMOR 8G OC,MODEL NAMERadeon™ RX 570 ARMOR 8G OCGRAPHICS PROCESSING UNITRadeon™ RX 570INTERFACEPCI Express x16CORE NAMEPolaris 20 XLCORES2048 UnitsCORE CLOCKS1268 MHzMEMORY SPEED7000 MHzMEMORY8GB GDDR5MEMORY BUS2,5729,Kč,,1582959.0
24445141,,SRAM PC-1031 10 speed Chain w/PowerLock 114 links,SRAM PC-1031 10 speed Chain w/PowerLock 114 linksSRAM's most affordable ten speed chain offers most of the strength and all of the shifting performance of other models. For all road and MTB drive trai,0,USD,,784271.0
83381137,,D'Addario EJ16 Light 12-53 Acoustic Guitar String Set,(Item: 019954121143)D'Addario EJ16 Light 12-53 Acoustic Guitar String Set:Gauges: 12-16-24-32-42-53.These acoustic guitar strings feature a computer-controlled wrapping around a hex core.,6.99,USD,,1297798.0
51062207,,Bosch Crank Arm Puller Tool,The Bosch crank arm puller tool is a must-have for anyone wanting to do maintenance to their Bosch equipped electric bicycle.Simply insert the tool into the threaded spindle and the tool will easily p,25.99,CAD,,3691487.0
55471505,,Corsair Crystal 680X RGB Mid Tower Gaming Case - White USB 3.0,"Order from CCL - The CORSAIR Crystal Series 680X RGB White case with Tempered Glass Panels, up to E-ATX support and 3x LL120 RGB Fans",2.4721E2,GBP,,28019.0
51766259,Seagate,"HDD: 10 Tb (3.5\"") 7200 Seagate IronWolf SATA III 256Mb (ST10000VN0008)",,,,,1482775.0
45175691,,Cisco Catalyst 2960X-48TS-LL 48 Ports Manageable Ethernet Switch,,"1,945.46",GBP,,1702862.0
76292519,,Kingston Canvas Select Plus microSD 128GB,"Minnekort, Class 10",261.96,NOK,,27477.0
42089297,,SONY - Headphone MDREX15LPB.AE Black,SONY Headphone MDREX15LPB.AE Black (MDREX15LPB.AE) - Type: Kablet øretelefon,139.00,NOK,,274603.0
50691452,,"SEAGATE IRONWOLF NAS INTERNAL 3.5\"" SATA DRIVE, 6TB, 6GB/S, 7200RPM, 3YR WTY","Tech SpecsGENERALDevice TypeHard drive - internalCapacity6 TBForm Factor3.5\""InterfaceSATA 6Gb/sBuffer Size256 MBFeaturesHalogen Free, NAS compatible, 24x7 availability, Dual-Plane Balance, Error Reco",369.78,AUD,,498972.0
87229040,Logitech,Logitech C920 HD Pro Webcam (960-001055),,1308.78,TRY,,236410.0
54361760,Logitech,Logitech C922 Pro Stream Webcam,OPTIMIZED FOR STREAMING AND RECORDINGConnect with superior clarity every time you go live on channels like Twitch andYouTube. Stream anything you want in your choice of 1080p or fluid HD 720p at60fps.,229.00,NZD,,58883.0
20770808,Epson,Epson T0793 Magenta Original Inkjet Cartridge,"Epson T0793&#160;Magenta&#160;Original Inkjet CartridgeWill fit: Epson Stylus Photo 1400, Epson Stylus Photo 1410, Epson StylusPhoto&#160;PX720WD, Epson Stylus Photo PX820FWD",17.65,GBP,,234877.0
43763158,SanDisk,SanDisk Extreme Pro Sdxc Card 128gb,,323.21,TRY,,394243.0
29714425,,"Samsung 860 PRO 2.5\"" 1000 GB Serial ATA III 3D MLC","860 PRO 1TB 6.35 cm (2.5\"") SATA III Client SSD for Business",579.75,EUR,,158919.0
45277958,Tp-Link,"Tp-Link TL-SG1024D, 24-port Gigabit Desktop/Rackmount Switch, 24 10/100/1000M RJ45 ports, metal case",BasicBrand Name:TP-LINKEthernet Technology:Fast EthernetGigabit EthernetForm Factor:DesktopRack-mountableNetwork Technology:10/100/1000Base-TPort/Expansion Slot Details:Gigabit EthernetPower Source:Po,117.00,AUD,,924421.0
66564908,,Disco Seagate Ironwolf Nas 10Tb Sata3 (St10000vn0008),"Seagate NAS HDD IronWolf, 3.5\"", 10000 GB, 7200 RPM",296.37,EUR,,1482775.0
91137581,,Elixir Guitar Strings Phosphor Bronze Nanoweb Light 12 - 53,Elixir Guitar Strings Phosphor Bronze Nanoweb Light 12 - 53,22.81,USD,,580455.0
91214622,,"HANNspree HL274HPB 27"" Wide 5ms HDMI LED Monitor","1920 x 1080 Full HD, HDMI, VGA & DVI-D, 60Hz / 5ms Response, Panel Type: TN, Built in Speakers",128.99,GBP,,423640.0
33950628,RAM MOUNTS,"RAM 3.3\"" Diameter Suction Cup Base with B Size 1\"" Ball - RAM-B-224-1U","Description Specs & Features Videos Compatible WithThe RAM-B-224-1U consists of a 3.3\"" diameter suction cup twist lock base that is connected to the (RAM-B-238U), diamond base with B size 1\"" rubber ",17.49,USD,,3553607.0
57812104,Swiss Military Hanowa,Relógio Swiss Military Hanowa06-5161.2.04.007 Flagship,Black & Steel Swiss Made Watch with Date,249.00,EUR,,5860529.0
87444476,SanDisk,SanDisk Extreme MicroSDXC 160MBs UHSI Card with adapter 64GB,The SanDisk Extreme MicroSDXC 160MB/s A1 C10 V30 UHS-I U3 - 64GB is the right memory card to capture unforgettable Full HD and 4K Ultra HD action video,11.69,GBP,,25535.0
52086898,RAM,RAM Long Double Clamp for B Size(RAM-B-201U-C),"RAM® Long Length Double Socket Arm for B Size 1\"" BallsProvides an extended reach with an overall length of 6\"" and a socket-to-socket length of 5.31\""Attaches to any B size RAM® ball component, inclu",33.00,AUD,,1366684.0
38514580,,HDD 1TB 7200 64M S-ATA3 Western Digital purple (WD10PURX),Capacitate:1 TBBuffer:64 MBTimp de acces:2.9 msInterfata:SATA 3Dimensiuni (W x D x H):101.6 x 147 x 26.1 mmGreutate:450 gTimp de acces Citire:3.3 msTimp de acces Scriere:3.3 ms,320,RON,,324185.0
8565641,,Kingston 256GB DataTraveler 100 G3 (USB 3.0),,1.8999E2,PLN,,1090670.0
98157399,,"Johnnie Walker Gold Label Reserve - 40 % - 0,7 l",,37.97,EUR,,46799.0
53628957,Park Tool,Park Tool CT-5 Compact Chain Tool,,19.99,USD,,732187.0
6563327,,"3M - Privacy filter for desktop 23\""\"" widescreen (50,97x28,69)","3M Privacy filter for desktop 23\""\"" widescreen (50, 97x28, 69) (7000021450) - Typ: Skärmskydd",1306.00,SEK,,643044.0
40356035,,LOGITECH K400 PLUS WIRELESS TOUCH KEYBOARD,Laid-back control of your PC-to-TV entertainmentPC-to-TV entertainment shouldn’t be hard work. Kick back and navigate your TV-connected computer from the comfort of your couch. It’s easy with this all,64.95,CAD,,3205449.0
91880654,,Blackmagic Design ATEM Production Studio 4K HDMI Live Switcher SWATEMPSW04K,Key FeaturesSupports NTSC/PAL/HD/UltraHD 4K @ 10-bitSupports 4K Resolution Over SDI or HDMI4 x 6G-SDI & 4 x HDMI Inputs (4k/HD/SD)Tri-Sync/Blackburst Ref. Sync InputTheBlackmagic ATEM Production Studi,1695.00,USD,,1263992.0
81902222,,"Sandisk 64GB Extreme MiroSDXC Card U3, V30, A2, 160MB/s","SanDisk Extreme® microSD™ UHS-I Card with Adapter Extreme speeds for fast transfer, app performance, and 4K UHD1Highlights • Ideal for Android™ smartphones and tablets, and action cameras, and drones ",16.06,GBP,,25535.0
70324505,,Ubiquiti UniFi Video Camera G3 3-pack,BackUbiquiti Networks UVC-G3-BULLET3-packUbiquiti UniFi Video Camera G3 1080p 802.3af3-packThe UniFi Video Camera G3 features clear 1080p video resolution. The new ball joint mount design offers flexi,450,,,64482.0
98041228,Manfrotto,Manfrotto MVH500AH Video Head - Flat Base,The Manfrotto MVH502AH Pro Video Head is a professional aluminium video head that features variable fluid mechanisms to ensure the head pans 360 smoothly and accurately.The maximum load capacity is 4k,99.99,GBP,,72631.0
76444235,Seagate,"HDD: 8 Tb (3.5\"") 7200 Seagate IronWolf Pro SATA III 256Mb (ST8000NE001)",,,,,1578824.0
81634650,,"3M - Gold Privacy Filter 13.3\""\""","3M Gold Privacy Filter 13.3\""\"" (GPF13.3W9) - Type: Screen Protector",835.00,DKK,,3468373.0
74977464,,Gigabyte GeForce GTX 1660 SUPER DirectX 12 6GB 192-Bit GDDR6 PCI Express 3.0 x16 ATX Video Card - Black | GV-N166SGAMING OC-6GD,6GB 192-Bit GDDR61 x HDMI 3 x DisplayPort1408 CUDA CoresPCI Express 3.0 x16,1149.50,AED,,423875.0
67400365,Canon,Genuine Canon PGI-2500XL Cyan ink Cartridge (PGI2500XLCOEM),,23.99,GBP,,244320.0
76305683,ASUS,Asus GeForce GTX 1660 SUPER Dual EVO OC 6GB - Graphics card,"Buy Asus GeForce GTX 1660 SUPER Dual EVO OC 6GB - Graphics card at multitronic.fi, as well as find price, description and specifications online.",,,,964313.0
75486692,Intel,BX80684I78700K Intel Core i7-8700K 6-Core 3.70GHz 12MB L3 Cache Socket 1151 Processor. New Retail Factory Sealed With Full Manufacturer Warranty.,BX80684I78700K Intel Core i7-8700K 6-Core 3.70GHz 12MB L3 Cache Socket 1151 Processor.PRODUCT FEATURES:General InformationBrand Name: IntelProduct Line: Core i7Product Model: i7-8700KProduct Name: Cor,445,USD,,1808651.0
24415437,Epson,Epson 29 Cyan Inkjet Cartridge (Strawberry)C13T29824010 / T2982 EP60033,,7.50,GBP,,217603.0
14691276,,APC UPS Smart UPS 3KVA SMT3000RMI2U,APC UPS Smart UPS (Uninterruptible Power Supply) 3KVA SMT3000RMI2U is a 2U rackmount 2700W 3000VA UPS that is trusted to protect critical data and equipment from power problems.,1546,GBP,,5378877.0
46096282,,CORSAIR K55 RGB Gaming Keyboard - Quiet & Satisfying LED Backlit Keys - Media Controls - Wrist Rest Included – Onboard Macro Recording | CH-9206015-NA,"Three-zone dynamic RGB backlighting with 10+ preconfigured vivid RGB lighting modes allow you to choose immersive lighting effects6 programmable macro keys enable powerful actions, key remaps and comb",308.00,AED,,1478185.0
78845222,,CANON PGI 2500 C XL ORIGINEEL,9265B001,26.99,EUR,,244320.0
61666740,,Crucial 4GB DDR3L 1600MHz SO-DIMM Single Rank,"There's an easy cure for a slow computer_ more memory. Designed to help your system run faster and smoother, Crucial Laptop Memory is one of the easiest and most affordable ways to improve your system",5.39E2,ZAR,,2397859.0
20852171,,ASUS TUF B450-PLUS GAMING,"AM4, AMD B450, 4xDDR4, Max:2666MHz, Max:64GB, VGA, 1xPCIE16 3.0, 3xPCIE1, 4xSATA3, 2xUSB, 4xUSB3.1, 1xUSB3.1C, DVI, HDMI, 7.1, Gigabit, PS2:1 db, ATX, 1xM.2",42290,HUF,,488200.0
71952052,RAM MOUNTS,"RAM Long Length Double Socket Arm for B Size 1\"" Balls - RAM-B-201U-C","Description Specs & Features Videos Compatible BasesThe RAM-B-201U-C, Long length double socket arm, has a socket at both ends that accommodates B Size 1\"" balls. A single spring inside the arm, keeps",18.99,USD,,1366684.0
83328707,,"Remo 14\"" Pinstripe Coated Drum Head","The Pinstripe® Coated features midrange tones with low-end and increased durability. The Pinstripe® series is one of the world’s most popular drumheads.14\"" drum headConstructed with 2-plies of 7-mil ",4.2E1,AUD,,545939.0
47847019,Fujifilm,Fujifilm Fujinon XF-50-140mm f2.8 WR OIS Lens,,1399.00,GBP,,1726262.0
81164999,Nikon,Nikon AF-S NIKKOR 24-85mm F3.5-4.5G ED VR Lens,"The Nikon Nikkor AF-S 24-85mm F3.5-4.5G VR Lens covers the most commonly used focal lengths from wide-angle up to telephoto. Nikon’s Vibration Reduction system ensures sharp, steady images. ED glass e",440.1000,GBP,,21809.0
87043717,Shimano,SM-RT86 XT Ice-Tec 6-bolt Disc Brake Rotor 180mm,##Shimano SM-RT86 XT Ice-Tec 6-bolt Disc Brake Rotor a180mmShimano's 180mm SMRT86 XT Ice-Tec 6-bolt Disc Brake Rotor offers outstanding performance. A three-layered construction from alloy and steel e,37,GBP,,593088.0
35943444,COOLERMAST,Cooler Master Mastermouse Mm710 Optical Mouse 16000Dpi Sensor Omron Sw Glossy Black Mm-710-Kkol2,,77,AUD,,3027370.0
95290520,,Seagate 6TB 3.5 Ironwolf Pro NAS HDD 256MB Cache,Seagate 6TB 3.5 Ironwolf Pro NAS HDD 256MB Cache,"R4 929,98 incl tax",ZAR,,84984.0
62628948,,"SPB103J1 - Seiko Sumo Green ""Hulk""","Caliber Number: 6R35Movement Type: Automatic with manual winding capacityAccuracy: +25 to -15 seconds per dayCase Material: Stainless steelCrystal: SapphireLumiBrite: Lumibrite on hands, indexs and be",1300,AUD,,4060886.0
48486773,Ubiquiti Networks,Ubiquiti Unifi Ap-AC Pro - Wireless Access Point - 802.11 B/A/G/n/AC (UAPACPRO5US),Ubiquiti Networks networks Unifi AP AC Pro 5-PackUbiquiti Networks networks Unifi AP AC Pro 5-Pack.,599.49,USD,,68127.0
41256110,,LaCie 5TB HDD External Mobile Drive - Moon Silver,"Sleek Design with Lavish SpaceLaCie's Mobile Hard Drive delivers the space you need for photos, playlists, docs, and more. It Mac, Windows, USB-C, and USB 3.0 compatibility for easy, flexible access. ",159.99,GBP,,500837.0
57763796,Epson,Epson Papper Photo Premium Luster A2 25 Ark 250g,,695,SEK,,3929531.0
91698192,,Sigma 35mm F1.4 DG HSM Art Lens for Nikon,"The Sigma 35mm 1.4 DG HSM is a state of the art lens designed for full frame cameras but can also be used with APS-C sensors as well. The first addition to the Art category in Sigma’s Global Vision, t",699.00,USD,,900968.0
39238648,,BROTHER - inktcartridge - LC-1100BK - Zwart - origineel,"21822182, BROTHER, LC1100BK,LC-1100BK,LC1100BK,LC, BROTHER, LC1100BK,LC-1100BK,LC1100BK,LC",21.95,EUR,,2034181.0
57882119,RAM Mounts,RAM Small Tough-Claw Clamp with 1 Inch Ball,"The RAP-B-400 RAM Mount Universal Tough-Claw Quick Release Clamp Base with 1 inch Ball is designed to accommodate round and square bars and rails from from 0.625\"" to 1.5\"" thick.Ideal for mounting ta",62.00,AUD,,290892.0
76430335,,Blackmagic ATEM Production Studio 4K (BM-SWATEMPSW4K),,1779.94,EUR,,1263992.0
